r_NonTarg,ug_NonTarg,ur_NonTarg,ui_NonTarg,uz_NonTarg,gr_NonTarg,gi_NonTarg,gz_NonTarg,ri_NonTarg,rz_NonTarg,iz_NonTarg
19.33432,0.2873776,0.11868379,0.35067493,0.4632678,-0.16869381,0.063297324,0.1758902,0.23199113,0.34458402,0.11259289
18.91334,0.11196182,0.41430113,0.46261483,0.62146056,0.30233932,0.350653,0.5094987,0.04831369,0.20715943,0.15884574
18.336391,0.24392313,0.5029359,0.5543358,1.0352343,0.25901276,0.31041265,0.79131114,0.05139989,0.53229845,0.48089853
18.414429,0.49544683,0.5948096,0.75369066,0.994928,0.09936273,0.25824383,0.49948114,0.15888111,0.4001184,0.24123731
18.76505,-0.06569352,0.09744059,0.12180111,0.10610046,0.16313411,0.18749464,0.17179398,0.02436052,0.008659874,-0.015700646
19.6769,0.04656356,0.2438548,0.41705546,0.48959658,0.19729124,0.3704919,0.443033,0.17320067,0.24574178,0.07254112
20.118221,1.2000501,2.0890586,2.5853744,2.8226337,0.88900864,1.3853242,1.6225836,0.49631557,0.73357505,0.23725949
18.042755,0.3768375,0.57244706,0.69609314,0.6564717,0.19560955,0.31925565,0.2796342,0.1236461,0.08402467,-0.039621435
18.933006,0.10235117,0.2222435,-0.0474549,-0.021734033,0.11989233,-0.14980607,-0.1240852,-0.2696984,-0.24397753,0.025720868
19.70884,0.18524323,0.28059325,0.5116399,0.6582002,0.09535002,0.32639667,0.47295696,0.23104665,0.37760696,0.1465603
20.1471,2.8056338,3.755177,3.9183884,3.6709328,0.94954324,1.1127545,0.86529887,0.16321115,-0.0842444,-0.24745555
19.8454,1.3554581,1.7392242,1.7706232,1.9350344,0.38376597,0.41516507,0.5795762,0.031399075,0.19581024,0.16441117
19.062275,0.11887973,0.11157055,0.26202643,0.32306936,-0.00730918,0.14314668,0.20418963,0.15045586,0.21149881,0.06104295
18.98585,-0.13242225,0.10930826,0.13850492,0.08437239,0.24173051,0.27092716,0.21679464,0.029196665,-0.024935875,-0.05413254
18.114851,0.34248146,0.54231805,0.65367514,0.8261341,0.19983657,0.31119367,0.4836526,0.11135709,0.28381604,0.17245895
19.831701,0.7989894,0.87779903,0.9932009,1.0753264,0.07880964,0.19421151,0.27633703,0.115401864,0.19752738,0.08212551
19.049864,2.4063025,3.7865143,4.53629,4.915982,1.380212,2.129988,2.5096796,0.7497759,1.1294675,0.3796916
18.86136,0.722891,1.4317728,1.8883582,2.2953675,0.7088818,1.1654671,1.5724764,0.4565854,0.8635946,0.40700918
19.375107,2.8372607,3.0218,3.1108723,3.137773,0.18453923,0.27361155,0.3005123,0.08907231,0.115973085,0.026900778
19.229187,2.284831,3.7613437,4.789584,5.39491,1.4765127,2.504753,3.1100788,1.0282406,1.6335661,0.6053256
19.33261,0.82100695,1.0906645,1.3224449,1.5454761,0.26965758,0.50143796,0.7244691,0.23178037,0.45481154,0.22303116
19.269382,0.47042087,1.3177423,1.5855571,1.8283657,0.84732145,1.1151363,1.3579448,0.26781482,0.5106234,0.24280857
19.627522,0.49107063,0.65664375,0.66807055,0.6935507,0.16557309,0.17699994,0.20248005,0.01142685,0.036906965,0.025480114
19.267622,0.88027173,0.9644544,1.1060264,1.5251113,0.08418265,0.22575472,0.6448396,0.14157207,0.56065696,0.4190849
19.397055,1.0145941,1.0085275,1.1403801,1.5687314,-0.00606651,0.12578605,0.5541373,0.13185257,0.56020385,0.42835125
19.972883,-0.25623924,0.31828088,0.28587532,0.29668587,0.5745201,0.54211456,0.5529251,-0.032405563,-0.021595,0.010810564
18.938354,-0.11246032,0.034879785,0.09077545,0.00647228,0.1473401,0.20323578,0.1189326,0.055895668,-0.028407505,-0.08430317
19.457287,0.7633265,0.77828646,0.75014675,0.99058115,0.01495993,-0.013179823,0.22725461,-0.028139753,0.21229468,0.24043444
17.140186,0.78592986,1.0525007,1.348183,1.6331065,0.2665709,0.5622531,0.8471767,0.29568222,0.58060575,0.28492352
18.673468,0.05851774,0.26011425,0.13720027,-0.01844104,0.20159651,0.07868252,-0.07695878,-0.12291399,-0.2785553,-0.1556413
15.658474,1.0890912,1.4253604,1.528255,1.5350299,0.3362693,0.4391638,0.44593865,0.10289451,0.10966936,0.006774854
19.570255,0.5718351,0.76445895,0.98227495,1.1610012,0.1926238,0.41043982,0.58916605,0.21781603,0.39654225,0.17872621
17.585657,-0.1286651,0.24426584,0.21404356,0.1258026,0.37293094,0.34270865,0.2544677,-0.03022228,-0.11846323,-0.08824095
19.396994,0.5991168,1.1446316,1.3466094,1.6294353,0.5455148,0.74749255,1.0303185,0.20197771,0.48480365,0.28282595
16.855322,1.0026256,1.3568269,1.428535,1.4499412,0.35420132,0.42590946,0.44731554,0.071708135,0.093114235,0.021406095
19.944742,0.18779533,0.43780264,0.39099452,0.73415524,0.25000733,0.2031992,0.5463599,-0.046808142,0.29635257,0.34316072
18.137257,0.13521203,0.08199102,0.16908664,0.19544335,-0.05322102,0.033874594,0.060231313,0.08709562,0.11345233,0.026356718
18.382652,0.6023432,1.0915246,1.0606952,1.2360237,0.48918146,0.45835197,0.6336804,-0.030829482,0.14449896,0.17532845
18.14952,0.17850462,0.02912103,0.19366927,0.4021355,-0.14938357,0.01516466,0.22363088,0.16454823,0.37301445,0.20846622
19.357435,0.7710368,1.2324805,1.7578846,1.8524996,0.46144375,0.9868479,1.0814629,0.5254041,0.62001914,0.094615
18.751875,1.9412102,2.3460445,2.1204188,2.3176014,0.4048344,0.17920858,0.3763914,-0.22562581,-0.028442983,0.19718283
19.649021,0.35170338,0.44425783,0.7695085,0.9627504,0.09255443,0.41780508,0.61104697,0.32525066,0.5184926,0.19324191
19.894976,0.24980092,0.35477313,0.48201656,0.67334485,0.10497222,0.23221564,0.42354393,0.12724341,0.31857172,0.1913283
19.454723,1.4448062,1.5538005,1.486676,1.4599183,0.10899419,0.04186971,0.015111992,-0.06712448,-0.093882196,-0.026757717
16.06893,1.1439412,1.5438083,1.6191367,1.6343107,0.39986715,0.4751955,0.4903695,0.07532836,0.09050235,0.015174001
18.73244,0.25893688,0.37922254,0.48995456,0.6207651,0.12028567,0.23101768,0.36182824,0.11073201,0.24154255,0.13081054
18.619276,0.03962607,0.25598007,0.2089549,0.09133094,0.21635401,0.16932884,0.05170487,-0.047025174,-0.16464914,-0.11762396
19.987284,0.2567264,0.4179927,0.45498928,0.62919563,0.1612663,0.19826286,0.37246922,0.036996555,0.21120292,0.17420636
18.435764,0.04589083,0.3552577,0.35132816,0.27816185,0.30936685,0.30543733,0.23227103,-0.00392954,-0.07709582,-0.07316628
19.190945,0.25403947,0.27170202,0.39756602,0.649201,0.017662564,0.14352655,0.3951615,0.12586398,0.37749895,0.251635
19.826782,0.13775457,0.37068522,0.31855285,0.26214236,0.23293065,0.18079828,0.12438777,-0.05213236,-0.108542874,-0.056410514
19.205132,0.5268638,1.0761915,1.4694355,1.8310325,0.54932773,0.9425717,1.3041687,0.39324394,0.75484097,0.36159706
19.15788,0.04860686,0.37262684,0.4398654,0.37203893,0.32401997,0.39125854,0.32343206,0.06723858,-5.87904E-4,-0.06782648
18.440298,1.9079845,2.2103941,2.2341669,2.10265,0.30240968,0.32618243,0.1946653,0.023772763,-0.10774438,-0.13151714
18.63706,0.5151172,0.494312,0.6617707,0.99976826,-0.02080525,0.14665344,0.484651,0.1674587,0.50545627,0.33799753
19.141352,0.19634505,0.5448315,0.6057357,0.6229141,0.34848648,0.40939066,0.42656904,0.06090419,0.07808257,0.01717838
20.133364,0.38289306,0.5703572,0.9643905,1.185783,0.18746418,0.5814975,0.80289,0.39403328,0.6154258,0.22139253
20.09725,0.3458905,0.4360226,0.9210586,1.0301834,0.09013212,0.5751681,0.684293,0.48503596,0.59416085,0.10912488
19.34272,0.17943132,0.31267226,0.5886637,0.6011912,0.13324094,0.40923238,0.4217599,0.27599144,0.28851897,0.012527521
19.4076,0.37986964,0.4745701,0.6386635,0.9007087,0.09470045,0.2587938,0.52083904,0.16409336,0.42613855,0.2620452
16.895176,-0.04032371,0.16530243,-0.01532264,0.5464167,0.20562613,0.02500107,0.58674043,-0.18062507,0.3811143,0.5617394
19.3358,0.17646033,0.1934501,0.09579907,0.18801817,0.01698977,-0.080661245,0.011557847,-0.09765101,-0.005431923,0.09221909
19.065645,0.20786276,0.5324867,0.59568316,0.66167337,0.3246239,0.38782042,0.45381063,0.0631965,0.1291867,0.0659902
19.155031,0.18821272,0.31405586,0.47921008,0.4300631,0.12584314,0.29099736,0.24185038,0.16515422,0.11600723,-0.04914699
18.844864,0.11121538,0.4604939,0.58940756,0.5903503,0.3492785,0.47819218,0.47913492,0.12891364,0.1298564,9.4274E-4
17.72082,0.173033,0.21393044,0.5329018,0.6729821,0.04089744,0.3598688,0.4999491,0.31897137,0.45905164,0.14008029
18.82385,0.73935807,1.1734384,1.5355904,1.5866642,0.43408033,0.7962323,0.84730613,0.36215192,0.4132258,0.05107388
19.329256,0.8788989,1.4070041,1.7897555,2.038056,0.52810514,0.91085654,1.159157,0.3827514,0.6310519,0.24830046
18.659412,0.157059,0.29615465,0.54852545,0.66830856,0.13909565,0.39146644,0.51124954,0.2523708,0.3721539,0.11978312
18.925037,0.18629545,0.46441302,0.6409292,0.6240065,0.27811757,0.4546338,0.43771106,0.17651622,0.15959348,-0.016922753
19.756191,-0.494111,-0.16169222,-0.05586147,-0.06697743,0.3324188,0.43824953,0.42713356,0.10583074,0.09471478,-0.011115956
18.32787,0.877307,1.6184274,1.9438821,2.1903727,0.74112046,1.0665752,1.3130656,0.3254547,0.57194525,0.24649051
20.010546,0.6106415,0.6285776,0.7106877,1.075725,0.01793615,0.10004626,0.4650835,0.08211011,0.44714737,0.36503726
19.796558,0.48675716,0.35638008,0.31324986,0.4103754,-0.13037707,-0.1735073,-0.07638179,-0.04313023,0.053995285,0.097125515
18.873087,0.37318715,0.6920879,0.8790925,0.8629625,0.31890076,0.5059054,0.48977533,0.18700461,0.17087457,-0.016130034
20.141125,0.23413697,0.6703351,0.9572188,1.1811669,0.43619815,0.7230819,0.9470299,0.28688374,0.5108317,0.22394799
18.942616,0.41034886,0.68234307,0.86656374,0.8895867,0.27199423,0.45621487,0.47923782,0.18422064,0.20724359,0.023022939
19.939543,1.5670687,1.7583864,1.8464177,1.851528,0.19131762,0.27934888,0.28445932,0.08803127,0.09314171,0.005110441
20.11627,0.04504627,0.27988273,0.36118418,0.11581062,0.23483646,0.3161379,0.07076435,0.08130144,-0.16407211,-0.24537356
19.637232,0.4785864,0.5892626,0.54117453,0.582689,0.11067621,0.0625881,0.10410256,-0.048088107,-0.00657365,0.041514456
19.27357,0.6387499,0.51925504,1.4638317,1.8079839,-0.119494826,0.8250818,1.169234,0.9445766,1.2887288,0.34415218
19.934044,0.42154458,1.2846425,1.8453019,2.1056125,0.86309785,1.4237573,1.684068,0.5606594,0.82097006,0.26031065
18.889643,0.8087947,1.5596772,1.7106274,1.9631337,0.7508826,0.9018328,1.154339,0.15095018,0.40345636,0.2525062
19.225662,1.3675586,1.4158256,1.4187659,1.6012691,0.04826705,0.0512073,0.23371059,0.00294025,0.18544354,0.18250328
18.633839,0.25642782,0.53127736,0.6965774,0.87901545,0.27484956,0.4401496,0.6225877,0.16530004,0.3477381,0.18243805
19.18368,-0.14714691,-0.0303719,0.177974,0.18330602,0.11677501,0.32512093,0.33045295,0.2083459,0.21367791,0.00533202
18.721437,0.16077024,0.41924053,0.5621218,0.5753531,0.2584703,0.4013516,0.41458285,0.1428813,0.15611255,0.013231238
18.035593,1.968054,2.9014757,3.2124565,3.3469434,0.93342173,1.2444025,1.3788894,0.3109808,0.44546768,0.1344869
19.969206,0.26374078,0.5976343,0.76452595,0.8618695,0.33389354,0.5007852,0.59812874,0.16689162,0.26423517,0.09734355
18.989965,0.1656395,-0.05001885,0.10884931,0.35380232,-0.21565837,-0.056790195,0.18816282,0.15886816,0.40382117,0.244953
20.045124,2.509597,3.3691041,3.6149597,3.770564,0.859507,1.1053624,1.2609669,0.24585542,0.4014599,0.15560448
19.912712,0.7760434,1.1842873,1.4529196,1.5095707,0.40824386,0.67687625,0.7335273,0.26863238,0.32528344,0.056651067
20.100945,0.48350388,0.36866656,0.6483961,1.0739068,-0.11483734,0.1648922,0.59040284,0.27972955,0.7052402,0.42551067
17.206545,0.3679303,0.2847118,0.4433836,0.5023774,-0.08321848,0.075453326,0.13444708,0.15867181,0.21766557,0.05899376
19.520594,0.36748743,0.70891744,0.8370111,0.9624806,0.34143,0.4695237,0.5949932,0.12809369,0.25356317,0.12546948
18.733425,0.2744899,0.32625797,0.11123583,0.20138298,0.05176804,-0.1632541,-0.07310694,-0.21502213,-0.12487498,0.09014715
19.097042,1.3177475,1.6867354,1.8082532,1.7730069,0.368988,0.4905057,0.4552595,0.1215177,0.08627152,-0.03524619
19.475735,0.48677203,1.0625563,1.4707778,1.7858481,0.5757842,0.9840057,1.2990761,0.40822148,0.72329193,0.31507045
18.69402,-0.027155774,-0.0426884,-0.12703373,-0.13892448,-0.015532626,-0.09987795,-0.1117687,-0.08434533,-0.09623607,-0.011890746
19.405895,0.440838,0.47797707,0.47644103,0.6016954,0.03713905,0.035603017,0.16085742,-0.001536032,0.12371838,0.12525441
19.781403,3.9768107,4.280158,4.5717783,4.772513,0.3033475,0.59496766,0.795702,0.29162014,0.49235448,0.20073432
19.150023,0.27274388,0.4462773,0.6451427,0.48567265,0.17353341,0.37239882,0.21292877,0.19886541,0.039395362,-0.15947005
19.21762,0.29256484,0.45456994,0.8057052,1.0071018,0.16200513,0.5131404,0.7145369,0.35113525,0.5525318,0.20139655
16.971712,0.298115,0.6656644,0.6228588,0.5146377,0.3675494,0.32474387,0.21652272,-0.04280554,-0.15102668,-0.10822114
18.616436,0.3080892,0.231162,0.32504523,0.13452736,-0.0769272,0.016956026,-0.17356184,0.093883224,-0.09663464,-0.19051786
19.838428,-0.00732312,-0.07697199,0.03089291,0.21205424,-0.06964887,0.03821603,0.21937735,0.1078649,0.28902623,0.18116133
19.026531,0.48663917,0.7351332,0.97745967,1.5753704,0.248494,0.49082047,1.0887312,0.24232648,0.8402372,0.5979107
19.28615,0.11015232,0.39097515,0.44003254,0.40634394,0.28082284,0.32988024,0.29619163,0.04905739,0.01536878,-0.03368861
19.0775,1.0796866,1.2808988,1.4536041,1.6322713,0.20121221,0.3739174,0.5525846,0.1727052,0.3513724,0.17866719
18.647676,0.11399163,0.36019856,0.12835483,0.119603865,0.24620692,0.014363203,0.005612232,-0.23184372,-0.2405947,-0.008750971
18.496376,0.03495765,0.21677499,0.36713305,0.2932718,0.18181732,0.3321754,0.25831416,0.15035807,0.07649683,-0.07386123
18.64422,1.1990535,2.2112,2.6211247,2.8398192,1.0121465,1.4220711,1.6407657,0.40992457,0.6286192,0.2186946
20.016388,-0.03410515,0.06550078,0.32474217,0.48961636,0.09960593,0.35884732,0.5237215,0.25924137,0.4241156,0.16487421
19.30128,0.1951674,0.32663855,0.41652703,0.33937117,0.13147114,0.22135964,0.14420378,0.08988848,0.012732642,-0.07715584
18.219358,2.4340982,3.623211,4.0893207,4.3422422,1.1891125,1.6552224,1.9081439,0.4661099,0.71903133,0.25292143
18.58466,0.24143687,0.38083124,0.6033422,0.54937494,0.13939437,0.36190528,0.30793804,0.2225109,0.16854367,-0.05396724
19.643362,0.50837785,1.0368656,1.3698217,1.6711909,0.5284878,0.8614439,1.162813,0.33295605,0.63432515,0.3013691
19.728205,4.4602523,5.103314,5.34999,5.343877,0.6430616,0.8897378,0.88362443,0.24667624,0.24056287,-0.006113365
18.81182,0.34335518,0.4055582,0.25502288,0.3733469,0.062203012,-0.0883323,0.029991709,-0.15053532,-0.032211307,0.11832401
19.736399,-0.08940629,0.06703766,0.056506526,0.108342,0.15644394,0.14591281,0.19774829,-0.010531131,0.041304342,0.051835474
18.036547,1.0940169,1.3138878,1.3579242,1.3432305,0.21987098,0.26390734,0.24921359,0.04403635,0.029342605,-0.014693748
20.105066,0.420255,0.42493105,0.5380354,0.59214705,0.004676053,0.11778041,0.17189205,0.11310436,0.16721599,0.054111633
18.927015,0.02005097,0.35759944,0.5509598,0.5685282,0.33754846,0.5309089,0.5484772,0.1933604,0.21092872,0.017568322
19.095562,0.06085915,0.20775217,0.12036438,0.02455125,0.14689302,0.059505235,-0.0363079,-0.087387785,-0.18320093,-0.09581313
19.384745,0.15145116,0.51363474,0.62163776,0.63863766,0.3621836,0.4701866,0.4871865,0.10800299,0.12500289,0.016999902
18.98065,0.50853026,0.8996565,1.0188802,1.3102943,0.39112625,0.51035,0.801764,0.11922372,0.41063774,0.29141402
18.926022,0.06431978,0.1701786,0.5604531,0.5952415,0.10585883,0.49613333,0.5309217,0.3902745,0.42506287,0.034788363
19.236248,0.19135217,0.33929682,0.59922034,0.6976674,0.14794464,0.40786815,0.5063153,0.25992352,0.3583706,0.09844711
19.80547,0.2900542,0.590059,0.8136091,0.996752,0.3000048,0.5235549,0.7066978,0.22355013,0.40669298,0.18314287
20.068869,1.3371437,2.9104216,3.6102107,4.1960845,1.573278,2.2730672,2.858941,0.6997891,1.285663,0.5858739
20.054113,0.12035254,0.3886709,0.16538925,0.18016338,0.26831836,0.045036715,0.05981084,-0.22328165,-0.20850752,0.014774126
19.062775,-0.01639497,0.04590302,0.36428934,0.33017117,0.06229799,0.38068432,0.34656614,0.31838632,0.28426814,-0.03411817
19.50747,0.24835873,0.42125478,0.82725394,0.98753214,0.17289606,0.5788952,0.7391734,0.40599918,0.5662774,0.1602782
18.73859,0.6948411,0.8109821,0.9770547,1.1717609,0.11614105,0.28221363,0.47691983,0.16607259,0.36077878,0.1947062
19.60316,0.15054853,0.4431116,0.5672283,0.70098716,0.29256308,0.41667977,0.55043864,0.1241167,0.25787556,0.13375887
19.111053,0.11057731,0.08130737,-0.01181464,0.08152957,-0.02926994,-0.12239195,-0.029047735,-0.09312201,2.22205E-4,0.09334421
19.156992,0.35622123,0.26175562,0.15161069,0.26346016,-0.094465606,-0.20461054,-0.092761055,-0.110144936,0.001704548,0.11184948
18.976181,0.21501967,0.55631536,0.6144229,1.268579,0.34129566,0.39940327,1.0535594,0.05810759,0.7122637,0.65415615
17.828781,0.14123029,0.2841221,0.1658347,0.14426398,0.14289181,0.0246044,0.0030337,-0.11828741,-0.13985811,-0.0215707
19.559984,0.22221528,0.633514,0.36193416,0.44500446,0.41129872,0.13971888,0.22278917,-0.27157983,-0.18850954,0.08307031
20.138613,0.62833613,1.0787191,1.1423496,1.1925604,0.45038304,0.5140135,0.56422436,0.06363047,0.1138413,0.050210834
17.226917,0.59646976,0.68130136,0.9521234,1.2074199,0.08483159,0.35565364,0.6109501,0.27082208,0.5261185,0.25529644
19.01375,0.33608687,0.66874623,0.74060893,0.72515744,0.3326594,0.40452206,0.3890706,0.07186266,0.0564112,-0.01545146
19.721685,0.38302088,0.7381951,1.055342,1.0734878,0.3551742,0.67232114,0.6904669,0.3171469,0.3352927,0.018145787
19.658844,-0.21482624,0.231255,0.23237285,0.2428081,0.44608122,0.44719908,0.45763436,0.001117858,0.011553116,0.010435258
17.449215,0.6933319,0.72413266,0.8241859,0.9520256,0.030800804,0.13085404,0.25869372,0.100053236,0.22789292,0.12783968
19.450314,0.12380667,0.3397853,0.71418804,0.54160506,0.21597865,0.5903813,0.4177984,0.3744027,0.20181976,-0.17258292
18.315489,0.6253214,0.7923971,0.895651,0.85691553,0.16707568,0.2703296,0.23159416,0.10325391,0.06451848,-0.03873543
18.713152,-0.1510224,0.3291928,0.17910995,0.1184198,0.4802152,0.33013237,0.26944223,-0.15008283,-0.21077298,-0.06069014
18.453522,0.19633108,0.33274272,0.2592168,0.48483577,0.13641164,0.06288572,0.2885047,-0.07352592,0.15209307,0.22561899
19.055471,1.176854,1.4337653,1.4035728,1.4323974,0.25691128,0.22671872,0.25554335,-0.03019256,-0.00136794,0.02882462
18.827099,0.04527655,0.39667654,0.44329223,0.53738,0.3514,0.39801568,0.49210343,0.04661569,0.14070342,0.09408773
19.444084,1.5265346,1.7167592,1.999732,2.4154882,0.19022457,0.47319743,0.8889537,0.28297284,0.6987291,0.41575626
17.671377,0.22700226,0.5179604,0.5547132,0.57638675,0.29095817,0.3277109,0.3493845,0.036752727,0.0584263,0.021673571
19.766287,0.18565153,0.3634652,0.3239453,0.40233034,0.17781366,0.13829377,0.21667881,-0.03951988,0.03886515,0.07838503
19.599955,-0.18756679,0.2850467,0.30183232,0.25538942,0.47261348,0.4893991,0.4429562,0.016785624,-0.029657267,-0.046442892
19.173388,0.3873843,0.38131332,0.1377131,0.35058832,-0.006070994,-0.2496712,-0.03679599,-0.2436002,-0.030724997,0.21287522
16.508512,0.18717457,0.60634893,0.6048455,0.5321855,0.41917434,0.41767097,0.34501094,-0.00150338,-0.07416341,-0.07266003
19.967539,0.5269234,0.45343828,0.30253446,0.74498993,-0.07348512,-0.22438896,0.21806651,-0.15090384,0.29155162,0.44245547
18.261482,0.22647674,0.447547,0.5810859,0.9052482,0.22107026,0.35460922,0.6787715,0.13353895,0.45770124,0.32416227
19.870327,0.08828232,0.19294097,0.2765319,0.3153731,0.10465865,0.18824957,0.22709078,0.08359093,0.122432135,0.038841207
19.46831,0.61245126,0.8075134,0.8213183,1.1030134,0.19506215,0.20886707,0.4905622,0.01380493,0.29550004,0.28169513
17.982359,-0.09408995,0.22679497,0.278848,0.19054548,0.3208849,0.37293795,0.28463545,0.05205302,-0.03624948,-0.0883025
19.851906,0.08044596,0.19622101,0.6252855,0.8329684,0.11577505,0.5448395,0.75252247,0.42906448,0.6367474,0.20768294
19.49056,0.12595072,0.5668987,0.8450314,0.90422606,0.440948,0.7190807,0.7782753,0.27813268,0.3373273,0.05919463
19.441172,0.8742292,0.94243604,1.0688771,1.3062917,0.06820683,0.19464795,0.4320625,0.12644112,0.36385566,0.23741455
18.98627,0.16646242,0.32278922,0.6063901,0.55323756,0.1563268,0.43992767,0.3867751,0.28360087,0.2304483,-0.05315257
16.978483,1.2582504,1.6858776,1.8491215,1.8898724,0.42762727,0.5908711,0.6316221,0.16324385,0.2039948,0.040750947
18.84458,0.41641676,0.43587285,0.5176087,0.68492115,0.01945611,0.10119196,0.26850438,0.08173585,0.24904826,0.16731241
19.380249,0.1089192,0.36059353,0.4064549,0.6249159,0.25167432,0.2975357,0.5159967,0.04586136,0.26432234,0.21846098
19.580864,0.87144566,1.4052821,1.4794803,1.7738925,0.5338365,0.6080346,0.9024469,0.074198164,0.36861044,0.29441229
19.519268,0.16866691,0.1568282,0.13983378,0.32319608,-0.011838725,-0.028833147,0.15452917,-0.016994422,0.16636789,0.18336232
19.764214,0.84581447,1.7521269,2.0536284,2.272751,0.9063125,1.207814,1.4269366,0.30150142,0.52062416,0.21912272
